,idade,profissao,estado_civil,educacao,inadimplente,emprestimo_moradia,emprestimo_pessoal,meio_contato,mes,dia_da_semana,duracao,qtd_contatos_campanha,dias_ultimo_contato,qtd_contatos_total,campanha_anterior,indice_precos_consumidor,indice_confianca_consumidor,numero_empregados,resultado
35624,30,4,2,2,1,1,1,1,1,1,111,2,999,0,1,92.893,-46.2,5099.1,1
35625,44,5,2,2,1,1,1,1,1,1,184,1,999,0,1,92.893,-46.2,5099.1,1
35626,44,5,2,2,1,1,1,1,1,1,233,1,999,0,1,92.893,-46.2,5099.1,1
35627,32,1,1,1,1,2,2,1,1,1,110,1,999,1,2,92.893,-46.2,5099.1,1
35628,34,2,1,3,1,2,1,1,1,1,116,1,999,0,1,92.893,-46.2,5099.1,1
35629,34,2,1,3,1,2,1,1,1,1,178,1,999,0,1,92.893,-46.2,5099.1,1
35630,44,5,2,2,1,2,1,1,1,1,504,1,999,0,1,92.893,-46.2,5099.1,2
35631,30,3,2,4,1,2,2,1,1,1,144,1,999,0,1,92.893,-46.2,5099.1,1
35632,30,3,2,1,1,2,1,1,1,1,177,1,999,0,1,92.893,-46.2,5099.1,1
35633,28,2,1,2,1,1,2,2,1,1,21,2,999,0,1,92.893,-46.2,5099.1,1
35634,30,4,2,2,1,1,1,1,1,1,700,3,999,0,1,92.893,-46.2,5099.1,2
35635,35,1,3,2,1,2,1,1,1,1,163,1,999,0,1,92.893,-46.2,5099.1,1
35636,28,4,2,2,1,2,1,1,1,1,91,6,999,0,1,92.893,-46.2,5099.1,1
35637,42,3,1,1,1,2,1,1,1,1,78,2,999,0,1,92.893,-46.2,5099.1,1
35638,21,2,2,3,1,2,1,1,1,1,239,2,999,0,1,92.893,-46.2,5099.1,1
35639,32,1,1,2,1,2,1,1,1,1,169,1,999,0,1,92.893,-46.2,5099.1,1
35640,32,1,1,2,1,1,1,1,1,1,87,1,999,0,1,92.893,-46.2,5099.1,1
35641,41,1,1,1,,2,1,1,1,1,121,5,999,0,1,92.893,-46.2,5099.1,1
35642,21,2,2,3,1,1,1,1,1,1,37,2,999,0,1,92.893,-46.2,5099.1,1
35643,33,10,1,5,1,1,1,1,1,1,1008,1,999,1,2,92.893,-46.2,5099.1,2
35644,48,4,1,2,1,2,1,1,1,1,113,1,999,0,1,92.893,-46.2,5099.1,1
35645,40,1,2,2,1,2,1,1,1,1,24,1,999,0,1,92.893,-46.2,5099.1,1
35646,40,1,2,2,1,2,1,1,1,1,213,1,999,1,2,92.893,-46.2,5099.1,1
35647,41,2,3,3,1,2,1,1,1,1,380,1,999,0,1,92.893,-46.2,5099.1,1
35648,30,1,2,2,1,2,1,1,1,1,153,1,999,0,1,92.893,-46.2,5099.1,1
35649,30,1,2,2,1,2,2,1,1,1,192,1,999,0,1,92.893,-46.2,5099.1,1
35650,28,3,2,4,1,2,1,1,1,1,66,1,999,0,1,92.893,-46.2,5099.1,1
35651,30,1,2,2,1,2,1,1,1,1,57,1,999,0,1,92.893,-46.2,5099.1,1
35652,39,3,1,4,1,2,2,1,1,1,525,1,999,0,1,92.893,-46.2,5099.1,2
35653,26,11,2,2,1,1,1,1,1,1,123,1,999,0,1,92.893,-46.2,5099.1,1
35654,41,10,1,4,1,1,1,1,1,1,276,4,10,1,3,92.893,-46.2,5099.1,1
35655,56,6,1,2,1,1,1,1,1,1,317,1,999,0,1,92.893,-46.2,5099.1,1
35656,41,2,1,3,1,2,2,1,1,1,105,1,999,1,2,92.893,-46.2,5099.1,1
35657,38,2,1,5,,2,1,1,1,1,178,1,999,0,1,92.893,-46.2,5099.1,1
35658,39,3,2,1,1,2,1,1,1,1,612,1,999,0,1,92.893,-46.2,5099.1,2
35659,34,2,1,6,,2,1,1,1,1,316,1,999,0,1,92.893,-46.2,5099.1,1
35660,38,1,2,1,1,2,1,1,1,1,103,2,999,0,1,92.893,-46.2,5099.1,1
35661,34,1,1,1,1,1,2,1,1,1,73,2,999,0,1,92.893,-46.2,5099.1,1
35662,37,1,3,1,,2,1,1,1,1,230,1,999,0,1,92.893,-46.2,5099.1,1
35663,37,1,3,1,,2,1,1,1,1,442,1,999,0,1,92.893,-46.2,5099.1,2
35664,43,3,1,4,1,2,1,1,1,1,618,1,999,1,2,92.893,-46.2,5099.1,2
35665,24,11,2,2,1,2,1,1,1,1,504,1,999,0,1,92.893,-46.2,5099.1,1
35666,58,5,1,1,1,1,1,1,1,1,182,1,999,0,1,92.893,-46.2,5099.1,1
35667,55,4,1,2,1,1,1,1,1,1,336,1,999,1,2,92.893,-46.2,5099.1,1
35668,58,5,1,1,1,1,1,1,1,1,248,1,999,1,2,92.893,-46.2,5099.1,1
35669,58,5,1,1,1,2,1,1,1,1,504,1,999,0,1,92.893,-46.2,5099.1,1
35670,53,5,3,4,1,2,1,1,1,1,82,4,999,0,1,92.893,-46.2,5099.1,1
35671,38,1,2,1,1,2,1,1,1,1,182,2,999,0,1,92.893,-46.2,5099.1,1
35672,38,3,1,1,1,2,1,1,1,1,78,2,999,1,2,92.893,-46.2,5099.1,1
35673,32,5,2,1,,2,1,1,1,1,61,4,999,1,2,92.893,-46.2,5099.1,1
35674,41,3,2,2,1,2,1,1,1,1,222,3,999,0,1,92.893,-46.2,5099.1,1
35675,31,2,2,3,1,2,1,1,1,1,1010,2,999,1,2,92.893,-46.2,5099.1,1
35676,41,5,1,2,1,2,1,1,1,1,180,2,999,0,1,92.893,-46.2,5099.1,1
35677,50,9,1,3,1,1,1,1,1,1,207,3,999,0,1,92.893,-46.2,5099.1,1
35678,57,6,3,1,1,1,1,1,1,1,46,6,999,1,2,92.893,-46.2,5099.1,1
35679,25,11,2,2,1,2,1,1,1,1,432,3,999,0,1,92.893,-46.2,5099.1,1
35680,56,3,2,4,1,2,1,1,1,1,517,3,999,1,2,92.893,-46.2,5099.1,1
35681,37,8,2,5,1,2,1,1,1,1,180,3,999,1,2,92.893,-46.2,5099.1,1
35682,43,2,1,5,1,1,1,1,1,1,465,2,999,0,1,92.893,-46.2,5099.1,1
35683,36,2,1,3,1,2,1,1,1,1,98,2,999,0,1,92.893,-46.2,5099.1,1
35684,46,1,2,1,1,2,1,1,1,1,801,5,999,1,2,92.893,-46.2,5099.1,2
35685,33,2,2,2,1,1,1,1,1,1,599,2,999,0,1,92.893,-46.2,5099.1,1
35686,25,11,2,2,1,2,1,1,1,1,15,8,999,0,1,92.893,-46.2,5099.1,1
35687,26,4,2,3,1,1,1,1,1,1,18,4,999,0,1,92.893,-46.2,5099.1,1
35688,46,1,1,2,1,2,2,1,1,1,196,3,999,0,1,92.893,-46.2,5099.1,1
35689,34,8,2,1,1,2,2,1,1,1,309,2,999,0,1,92.893,-46.2,5099.1,1
35690,35,9,1,1,1,,,1,1,1,61,7,999,0,1,92.893,-46.2,5099.1,1
35691,37,1,2,1,1,2,1,1,1,1,194,3,999,0,1,92.893,-46.2,5099.1,1
35692,37,4,1,4,1,1,1,1,1,1,336,2,999,0,1,92.893,-46.2,5099.1,1
35693,40,1,2,2,1,2,2,1,1,1,104,2,999,0,1,92.893,-46.2,5099.1,1
35694,46,2,1,3,1,2,1,1,1,1,98,2,999,1,2,92.893,-46.2,5099.1,1
35695,47,4,2,2,1,2,1,1,1,1,236,3,999,0,1,92.893,-46.2,5099.1,1
35696,50,1,1,2,1,2,2,1,1,1,146,2,999,0,1,92.893,-46.2,5099.1,1
35697,27,4,2,2,1,2,2,1,1,1,665,3,999,1,2,92.893,-46.2,5099.1,1
35698,32,2,3,5,1,1,1,1,1,1,827,2,999,0,1,92.893,-46.2,5099.1,2
35699,40,7,1,1,1,1,1,1,1,1,181,2,999,0,1,92.893,-46.2,5099.1,1
35700,45,1,3,1,1,2,1,1,1,1,197,2,999,0,1,92.893,-46.2,5099.1,1
35701,39,1,2,1,1,2,2,1,1,1,9,4,999,1,2,92.893,-46.2,5099.1,1
35702,42,4,2,2,1,2,1,1,1,1,36,2,999,0,1,92.893,-46.2,5099.1,1
35703,29,1,1,1,1,2,1,1,1,1,87,2,999,0,1,92.893,-46.2,5099.1,1
35704,25,1,2,2,1,1,1,1,1,1,16,4,999,0,1,92.893,-46.2,5099.1,1
35705,46,1,2,1,1,1,1,1,1,1,8,4,999,0,1,92.893,-46.2,5099.1,1
35706,46,1,2,1,1,2,2,1,1,1,11,5,999,1,2,92.893,-46.2,5099.1,1
35707,27,1,3,2,1,2,1,1,1,1,166,4,999,0,1,92.893,-46.2,5099.1,1
35708,33,3,2,2,1,,,1,1,1,630,2,999,0,1,92.893,-46.2,5099.1,1
35709,35,2,2,2,1,2,1,1,1,1,33,5,999,0,1,92.893,-46.2,5099.1,1
35710,36,2,1,3,1,2,1,1,1,1,227,2,999,0,1,92.893,-46.2,5099.1,1
35711,43,2,2,4,1,1,1,1,1,1,375,3,999,0,1,92.893,-46.2,5099.1,1
35712,33,3,1,4,1,2,1,1,1,1,241,3,999,0,1,92.893,-46.2,5099.1,1
35713,41,2,1,3,1,2,2,1,1,1,190,8,999,0,1,92.893,-46.2,5099.1,1
35714,35,3,2,4,1,2,1,1,1,1,213,4,999,0,1,92.893,-46.2,5099.1,1
35715,25,11,2,2,1,2,2,1,1,1,412,5,999,0,1,92.893,-46.2,5099.1,1
35716,39,8,1,2,1,2,1,1,1,1,31,6,999,0,1,92.893,-46.2,5099.1,1
35717,48,4,1,2,1,2,1,1,1,1,173,2,999,0,1,92.893,-46.2,5099.1,1
35718,34,1,1,1,1,2,1,1,1,1,74,2,999,0,1,92.893,-46.2,5099.1,1
35719,48,2,1,5,1,2,1,1,1,1,92,3,999,0,1,92.893,-46.2,5099.1,1
35720,45,4,1,2,1,1,1,1,1,1,166,2,999,1,2,92.893,-46.2,5099.1,1
35721,53,5,1,1,1,1,1,1,1,1,368,2,999,0,1,92.893,-46.2,5099.1,1
35722,36,2,1,5,,2,1,1,1,1,1027,2,999,0,1,92.893,-46.2,5099.1,2
35723,43,2,1,5,1,2,1,1,1,1,221,2,999,0,1,92.893,-46.2,5099.1,1
35724,26,11,2,2,1,2,1,1,1,1,113,2,999,0,1,92.893,-46.2,5099.1,1
35725,31,3,1,4,1,2,1,1,1,1,577,2,999,0,1,92.893,-46.2,5099.1,1
35726,36,11,2,,,2,1,1,1,1,567,2,999,0,1,92.893,-46.2,5099.1,1
35727,58,5,1,1,1,2,1,1,1,1,12,2,999,0,1,92.893,-46.2,5099.1,1
35728,38,3,2,4,1,2,1,1,1,1,428,2,999,0,1,92.893,-46.2,5099.1,1
35729,29,1,1,2,1,2,1,1,1,1,767,2,999,0,1,92.893,-46.2,5099.1,2
35730,34,2,1,3,1,2,1,1,1,1,142,2,999,0,1,92.893,-46.2,5099.1,1
35731,29,3,2,1,1,1,1,1,1,1,68,2,999,0,1,92.893,-46.2,5099.1,1
35732,24,2,2,3,1,2,1,1,1,1,61,3,999,0,1,92.893,-46.2,5099.1,1
35733,52,2,1,3,,1,1,1,1,1,695,2,999,0,1,92.893,-46.2,5099.1,1
35734,34,2,1,3,1,2,1,1,1,1,239,2,11,1,3,92.893,-46.2,5099.1,1
35735,36,1,1,2,,2,1,1,1,1,1434,2,999,1,2,92.893,-46.2,5099.1,1
35736,37,8,2,5,1,1,2,1,1,1,297,2,999,0,1,92.893,-46.2,5099.1,1
35737,38,3,2,4,1,2,1,1,1,1,202,3,999,1,2,92.893,-46.2,5099.1,1
35738,44,10,1,3,1,1,1,1,1,1,194,3,999,0,1,92.893,-46.2,5099.1,1
35739,36,4,2,2,1,2,1,1,1,1,566,2,999,1,2,92.893,-46.2,5099.1,1
35740,48,4,1,,1,1,1,1,1,1,486,2,999,0,1,92.893,-46.2,5099.1,1
35741,41,1,2,2,1,1,1,1,1,1,207,4,999,0,1,92.893,-46.2,5099.1,1
35742,42,3,2,1,1,2,1,1,1,1,179,4,999,0,1,92.893,-46.2,5099.1,1
35743,33,7,2,1,1,1,1,1,1,1,637,4,999,1,2,92.893,-46.2,5099.1,2
35744,38,3,2,3,1,1,1,1,1,1,572,7,999,0,1,92.893,-46.2,5099.1,1
35745,28,4,3,2,1,2,1,1,1,1,217,4,999,1,2,92.893,-46.2,5099.1,1
35746,33,3,2,4,1,2,2,1,1,1,13,3,999,0,1,92.893,-46.2,5099.1,1
35747,29,1,1,2,1,2,1,1,1,1,112,4,999,1,2,92.893,-46.2,5099.1,1
35748,49,3,1,2,,1,1,1,1,1,222,4,999,1,2,92.893,-46.2,5099.1,1
35749,41,1,2,2,1,1,1,1,1,1,466,2,999,0,1,92.893,-46.2,5099.1,1
35750,47,4,1,2,1,1,1,1,1,1,109,2,999,0,1,92.893,-46.2,5099.1,1
35751,38,1,2,2,1,1,1,1,1,1,22,3,999,0,1,92.893,-46.2,5099.1,1
35752,22,3,2,3,1,1,1,2,1,1,267,2,999,1,2,92.893,-46.2,5099.1,1
35753,52,1,3,2,1,2,1,2,1,1,54,2,999,1,2,92.893,-46.2,5099.1,1
35754,32,4,1,2,,2,1,1,1,1,536,2,999,0,1,92.893,-46.2,5099.1,2
35755,33,1,1,1,1,2,2,2,1,1,895,12,999,0,1,92.893,-46.2,5099.1,1
35756,49,6,1,2,1,2,1,1,1,1,83,2,999,0,1,92.893,-46.2,5099.1,1
35757,57,4,1,2,1,2,1,1,1,1,11,4,999,0,1,92.893,-46.2,5099.1,1
35758,38,1,1,2,1,,,1,1,1,22,3,999,0,1,92.893,-46.2,5099.1,1
35759,31,4,1,2,1,2,1,1,1,1,32,2,999,0,1,92.893,-46.2,5099.1,1
35760,41,1,2,2,,2,1,2,1,1,54,4,999,0,1,92.893,-46.2,5099.1,1
35761,33,3,1,4,1,2,1,1,1,1,6,2,999,0,1,92.893,-46.2,5099.1,1
35762,26,1,2,1,1,2,1,1,1,1,410,3,999,1,2,92.893,-46.2,5099.1,1
35763,47,1,2,1,1,1,1,1,1,1,53,4,999,1,2,92.893,-46.2,5099.1,1
35764,36,1,1,2,1,2,1,1,1,1,4,2,999,0,1,92.893,-46.2,5099.1,1
35765,25,3,2,4,1,,,1,1,1,30,2,999,0,1,92.893,-46.2,5099.1,1
35766,41,1,3,2,1,2,1,2,1,1,23,6,999,0,1,92.893,-46.2,5099.1,1
35767,29,1,1,2,1,2,1,2,1,1,27,10,999,0,1,92.893,-46.2,5099.1,1
35768,51,3,1,2,1,2,1,1,1,1,170,6,999,0,1,92.893,-46.2,5099.1,1
35769,33,3,1,4,1,1,1,1,1,1,453,2,999,0,1,92.893,-46.2,5099.1,1
35770,23,1,2,2,1,1,1,1,1,1,16,5,999,0,1,92.893,-46.2,5099.1,1
35771,33,1,2,1,1,2,1,1,1,1,324,4,999,0,1,92.893,-46.2,5099.1,1
35772,30,3,2,1,1,2,1,1,1,1,663,2,999,0,1,92.893,-46.2,5099.1,1
35773,41,1,2,2,1,1,2,2,1,1,36,6,999,0,1,92.893,-46.2,5099.1,1
35774,37,1,1,2,1,1,1,1,1,1,14,3,999,0,1,92.893,-46.2,5099.1,1
35775,24,3,1,4,1,2,1,1,1,1,342,4,999,0,1,92.893,-46.2,5099.1,1
35776,26,11,2,2,1,1,1,1,1,1,291,2,999,0,1,92.893,-46.2,5099.1,1
35777,43,2,1,5,1,2,1,1,1,1,128,3,999,0,1,92.893,-46.2,5099.1,1
35778,37,2,1,3,1,2,1,1,1,1,22,2,999,0,1,92.893,-46.2,5099.1,1
35779,25,2,2,3,1,,,1,1,1,10,2,999,0,1,92.893,-46.2,5099.1,1
35780,33,1,1,1,1,2,1,1,1,1,82,3,999,0,1,92.893,-46.2,5099.1,1
35781,29,1,2,1,1,1,1,1,1,1,146,2,999,0,1,92.893,-46.2,5099.1,1
35782,33,7,2,1,1,2,1,1,1,1,9,3,999,1,2,92.893,-46.2,5099.1,1
35783,24,5,2,1,1,1,1,1,1,1,64,2,999,0,1,92.893,-46.2,5099.1,1
35784,25,11,2,2,1,2,1,1,1,1,18,2,999,0,1,92.893,-46.2,5099.1,1
35785,38,3,2,3,1,2,1,1,1,1,29,5,999,0,1,92.893,-46.2,5099.1,1
35786,23,4,1,3,,2,1,1,1,1,20,6,999,0,1,92.893,-46.2,5099.1,1
35787,33,1,2,1,1,1,1,1,1,1,26,4,999,0,1,92.893,-46.2,5099.1,1
35788,27,10,1,2,1,2,1,1,1,1,11,4,999,0,1,92.893,-46.2,5099.1,1
35789,29,3,2,1,1,1,1,1,1,1,50,7,999,0,1,92.893,-46.2,5099.1,1
35790,30,1,2,1,1,2,2,1,1,1,22,3,999,0,1,92.893,-46.2,5099.1,1
35791,33,3,2,4,1,1,1,1,1,1,687,2,999,1,2,92.893,-46.2,5099.1,1
35792,47,7,1,4,1,,,1,1,1,44,2,999,0,1,92.893,-46.2,5099.1,1
35793,33,3,1,4,1,2,1,1,1,1,638,2,999,0,1,92.893,-46.2,5099.1,2
35794,56,3,2,4,1,2,1,1,1,1,80,3,999,1,2,92.893,-46.2,5099.1,1
35795,36,1,2,1,1,1,1,2,1,1,12,5,999,0,1,92.893,-46.2,5099.1,1
35796,56,2,1,5,1,1,1,1,1,1,197,3,999,0,1,92.893,-46.2,5099.1,1
35797,31,2,2,2,1,2,1,1,1,1,126,2,999,1,2,92.893,-46.2,5099.1,1
35798,35,1,2,1,1,2,1,1,1,1,424,2,999,0,1,92.893,-46.2,5099.1,1
35799,28,1,2,1,1,2,1,1,1,1,28,2,999,0,1,92.893,-46.2,5099.1,1
35800,37,1,3,1,,2,2,1,1,1,121,2,999,0,1,92.893,-46.2,5099.1,1
35801,33,1,2,1,1,1,1,1,1,1,305,2,999,0,1,92.893,-46.2,5099.1,1
35802,41,5,1,2,1,1,1,1,1,1,236,2,999,0,1,92.893,-46.2,5099.1,1
35803,32,1,1,1,1,2,1,1,1,1,232,2,999,0,1,92.893,-46.2,5099.1,1
35804,52,1,3,2,1,2,2,1,1,1,80,2,999,0,1,92.893,-46.2,5099.1,1
35805,55,1,3,,,1,1,1,1,1,178,2,999,0,1,92.893,-46.2,5099.1,1
35806,46,1,2,1,1,1,2,1,1,1,11,6,999,0,1,92.893,-46.2,5099.1,1
35807,47,4,3,2,1,2,1,1,1,1,953,3,999,0,1,92.893,-46.2,5099.1,1
35808,44,2,2,3,1,1,1,1,1,1,267,4,999,1,2,92.893,-46.2,5099.1,1
35809,41,10,1,4,1,2,1,1,1,1,34,7,999,0,1,92.893,-46.2,5099.1,1
35810,46,3,3,4,1,2,1,1,1,1,214,2,999,0,1,92.893,-46.2,5099.1,1
35811,58,5,3,1,1,2,1,2,1,1,56,9,999,0,1,92.893,-46.2,5099.1,1
35812,30,4,1,1,1,2,1,1,1,1,109,2,999,0,1,92.893,-46.2,5099.1,1
35813,37,5,3,1,1,2,1,1,1,1,1173,3,9,1,3,92.893,-46.2,5099.1,2
35814,31,3,1,1,1,2,1,2,1,1,45,4,999,0,1,92.893,-46.2,5099.1,1
35815,26,7,2,2,1,2,1,1,1,1,226,2,999,0,1,92.893,-46.2,5099.1,1
35816,32,1,1,2,1,2,1,1,1,1,171,2,999,0,1,92.893,-46.2,5099.1,1
35817,57,1,2,2,1,,,2,1,1,102,7,999,0,1,92.893,-46.2,5099.1,1
35818,43,1,3,2,1,2,1,2,1,1,150,8,999,0,1,92.893,-46.2,5099.1,1
35819,58,1,1,1,1,2,1,1,1,1,1359,3,999,1,2,92.893,-46.2,5099.1,2
35820,43,2,1,,,1,1,1,1,1,715,6,999,0,1,92.893,-46.2,5099.1,1
35821,41,3,2,2,1,2,1,1,1,1,263,3,999,0,1,92.893,-46.2,5099.1,1
35822,25,10,1,1,1,1,1,1,1,1,32,8,10,1,3,92.893,-46.2,5099.1,1
35823,55,1,1,1,1,2,1,1,1,1,8,2,999,0,1,92.893,-46.2,5099.1,1
35824,53,2,1,4,1,1,2,1,1,1,28,6,999,0,1,92.893,-46.2,5099.1,1
35825,46,4,2,4,,1,2,1,1,1,390,5,999,0,1,92.893,-46.2,5099.1,2
35826,32,4,1,2,,1,1,1,1,1,642,3,10,1,3,92.893,-46.2,5099.1,2
35827,32,2,1,3,,1,1,1,1,1,1880,2,999,0,1,92.893,-46.2,5099.1,1
35828,52,1,3,3,1,1,2,1,1,1,639,2,999,0,1,92.893,-46.2,5099.1,2
35829,40,3,2,4,1,2,1,1,1,5,317,1,999,1,2,92.893,-46.2,5099.1,2
35830,44,3,1,4,1,2,1,1,1,5,135,1,999,0,1,92.893,-46.2,5099.1,1
35831,43,7,1,4,1,2,2,1,1,5,114,1,999,1,2,92.893,-46.2,5099.1,1
35832,38,4,1,2,1,2,1,1,1,5,324,1,999,1,2,92.893,-46.2,5099.1,2
35833,81,6,3,,,2,2,1,1,5,176,1,999,0,1,92.893,-46.2,5099.1,2
35834,45,1,2,1,1,1,1,1,1,5,582,1,3,1,3,92.893,-46.2,5099.1,2
35835,35,3,3,4,1,2,1,1,1,5,394,1,999,0,1,92.893,-46.2,5099.1,1
35836,35,3,3,4,1,1,1,1,1,5,169,1,999,1,2,92.893,-46.2,5099.1,1
35837,26,3,2,1,1,1,1,1,1,5,199,1,999,1,2,92.893,-46.2,5099.1,2
35838,35,3,3,4,1,1,1,1,1,5,354,1,999,0,1,92.893,-46.2,5099.1,2
35839,35,1,1,2,1,2,1,1,1,5,121,1,999,0,1,92.893,-46.2,5099.1,1
35840,48,7,1,1,1,2,1,1,1,5,796,1,999,1,2,92.893,-46.2,5099.1,2
35841,34,1,1,1,1,1,1,1,1,5,190,1,999,0,1,92.893,-46.2,5099.1,1
35842,45,1,1,,1,1,1,1,1,5,78,1,999,1,2,92.893,-46.2,5099.1,1
35843,45,1,1,,1,2,1,1,1,5,271,1,999,0,1,92.893,-46.2,5099.1,2
35844,39,3,2,1,1,2,1,1,1,5,150,1,999,0,1,92.893,-46.2,5099.1,1
35845,39,3,2,1,1,2,1,1,1,5,119,1,999,0,1,92.893,-46.2,5099.1,1
35846,40,5,1,2,1,2,2,1,1,5,230,1,999,0,1,92.893,-46.2,5099.1,1
35847,40,5,1,2,1,2,1,1,1,5,94,7,999,0,1,92.893,-46.2,5099.1,1
35848,71,9,1,,1,2,1,1,1,5,122,2,999,1,2,92.893,-46.2,5099.1,1
35849,36,1,1,4,1,2,2,1,1,5,89,1,999,0,1,92.893,-46.2,5099.1,1
35850,23,11,2,3,1,1,2,1,1,5,563,1,999,0,1,92.893,-46.2,5099.1,1
35851,27,1,2,1,1,1,1,1,1,5,86,1,3,1,3,92.893,-46.2,5099.1,1
35852,27,1,2,1,1,2,1,1,1,5,120,1,999,0,1,92.893,-46.2,5099.1,1
35853,27,1,2,1,1,2,1,1,1,5,680,1,999,1,2,92.893,-46.2,5099.1,1
35854,58,6,1,3,1,1,2,1,1,5,235,2,999,0,1,92.893,-46.2,5099.1,1
35855,19,11,2,3,1,2,1,1,1,5,491,1,999,0,1,92.893,-46.2,5099.1,2
35856,83,6,1,3,1,2,2,1,1,5,74,1,3,3,2,92.893,-46.2,5099.1,1
35857,30,1,1,1,1,2,1,1,1,5,158,1,999,1,2,92.893,-46.2,5099.1,1
35858,27,1,2,1,1,2,1,1,1,5,431,1,999,0,1,92.893,-46.2,5099.1,2
35859,49,1,1,1,1,2,1,1,1,5,168,1,999,0,1,92.893,-46.2,5099.1,1
35860,49,1,1,1,1,1,1,2,1,5,152,1,999,0,1,92.893,-46.2,5099.1,1
35861,66,9,1,2,1,2,1,1,1,5,210,1,999,0,1,92.893,-46.2,5099.1,1
35862,27,1,2,1,1,2,1,1,1,5,81,1,999,0,1,92.893,-46.2,5099.1,1
35863,37,3,1,1,1,2,2,1,1,5,239,1,999,0,1,92.893,-46.2,5099.1,1
35864,57,1,1,6,1,2,1,1,1,5,100,1,999,0,1,92.893,-46.2,5099.1,1
35865,57,1,1,6,1,1,1,1,1,5,259,1,999,1,2,92.893,-46.2,5099.1,1
35866,32,3,2,1,1,1,1,1,1,5,44,1,999,0,1,92.893,-46.2,5099.1,1
35867,40,3,2,4,1,2,1,1,1,5,320,1,999,0,1,92.893,-46.2,5099.1,1
35868,40,3,2,4,1,1,2,1,1,5,807,1,999,0,1,92.893,-46.2,5099.1,1
35869,55,1,1,1,1,1,1,1,1,5,190,1,999,0,1,92.893,-46.2,5099.1,1
35870,46,,2,,1,2,2,1,1,5,136,1,999,0,1,92.893,-46.2,5099.1,1
35871,18,11,2,2,1,1,1,1,1,5,271,1,999,1,2,92.893,-46.2,5099.1,2
35872,18,11,2,2,1,2,1,1,1,5,251,1,1,2,3,92.893,-46.2,5099.1,1
35873,48,7,1,1,1,2,1,1,1,5,316,2,999,0,1,92.893,-46.2,5099.1,2
35874,57,1,1,1,1,2,1,1,1,5,554,2,999,0,1,92.893,-46.2,5099.1,2
35875,62,3,1,4,1,2,1,1,1,5,181,2,999,1,2,92.893,-46.2,5099.1,1
35876,29,1,,1,1,1,1,1,1,5,264,2,999,1,2,92.893,-46.2,5099.1,1
35877,43,3,1,2,1,2,1,1,1,5,81,1,999,0,1,92.893,-46.2,5099.1,1
35878,75,6,3,5,1,2,2,1,1,5,83,3,999,0,1,92.893,-46.2,5099.1,1
35879,46,3,1,1,1,1,1,1,1,5,566,7,999,0,1,92.893,-46.2,5099.1,1
35880,43,3,1,2,1,1,1,1,1,5,223,1,3,1,3,92.893,-46.2,5099.1,2
35881,38,1,1,1,1,2,2,1,1,5,80,1,999,0,1,92.893,-46.2,5099.1,1
35882,26,11,2,4,1,1,2,1,1,5,182,2,999,0,1,92.893,-46.2,5099.1,2
35883,28,3,2,4,1,1,1,1,1,5,198,1,3,1,3,92.893,-46.2,5099.1,2
35884,31,4,2,2,1,1,1,1,1,5,293,2,999,0,1,92.893,-46.2,5099.1,2
35885,28,1,2,1,1,2,1,1,1,5,50,2,999,0,1,92.893,-46.2,5099.1,1
35886,27,1,1,2,1,2,1,1,1,5,137,2,999,0,1,92.893,-46.2,5099.1,1
35887,52,10,2,5,1,2,1,1,1,5,169,1,999,0,1,92.893,-46.2,5099.1,1
35888,40,5,1,2,1,1,1,1,1,5,253,1,999,1,2,92.893,-46.2,5099.1,1
35889,35,3,1,1,1,2,2,2,1,5,231,2,999,0,1,92.893,-46.2,5099.1,2
35890,49,1,1,1,1,2,1,1,1,5,105,2,999,0,1,92.893,-46.2,5099.1,1
35891,45,2,1,4,1,2,1,1,1,5,157,3,999,0,1,92.893,-46.2,5099.1,1
35892,30,1,1,1,1,2,2,1,1,5,449,4,999,0,1,92.893,-46.2,5099.1,2
35893,59,3,1,4,1,2,1,1,1,5,43,1,999,0,1,92.893,-46.2,5099.1,1
35894,59,8,2,1,1,2,1,2,1,5,249,3,999,0,1,92.893,-46.2,5099.1,1
35895,37,1,1,1,1,2,1,1,1,5,685,1,999,0,1,92.893,-46.2,5099.1,2
35896,37,9,2,1,1,1,1,1,1,5,288,2,999,0,1,92.893,-46.2,5099.1,2
35897,26,1,2,1,1,2,1,2,1,5,23,2,999,0,1,92.893,-46.2,5099.1,1
35898,34,1,2,1,1,2,2,1,1,5,46,3,999,0,1,92.893,-46.2,5099.1,1
35899,48,4,1,2,1,1,1,1,1,1,97,3,999,2,2,92.893,-46.2,5099.1,1
35900,46,1,2,2,1,2,2,1,1,1,65,2,999,0,1,92.893,-46.2,5099.1,1
35901,50,1,3,1,1,2,2,1,1,1,644,1,999,0,1,92.893,-46.2,5099.1,1
35902,27,1,1,1,1,1,2,2,1,1,86,1,999,1,2,92.893,-46.2,5099.1,1
35903,34,1,1,1,1,2,1,1,1,1,304,1,999,0,1,92.893,-46.2,5099.1,1
35904,34,1,1,1,1,2,1,1,1,1,186,1,999,1,2,92.893,-46.2,5099.1,1
35905,34,1,1,1,1,2,2,1,1,1,582,1,999,0,1,92.893,-46.2,5099.1,1
35906,26,1,2,1,1,2,1,1,1,1,365,5,999,0,1,92.893,-46.2,5099.1,1
