idade,qtd_contatos_campanha,qtd_contatos_total,indice_precos_consumidor,indice_confianca_consumidor,campanha_anterior_inteiros,educacao_inteiros,emprestimo_moradia_inteiros,inadimplente_inteiros,emprestimo_pessoal_inteiros,meio_contato_inteiros,mes_inteiros,dia_da_semana_inteiros,profissao_inteiros,estado_civil_inteiros,resultado
39,1,0,93.075,-47.1,1,1,1,0,0,0,0,1,10,0,0
60,1,2,93.075,-47.1,0,1,1,0,0,0,0,1,1,1,1
31,1,1,93.075,-47.1,2,6,1,0,0,0,0,1,10,2,1
39,1,1,93.075,-47.1,0,1,1,0,0,0,0,1,10,0,1
28,1,0,93.075,-47.1,1,2,0,0,0,0,0,1,0,2,1
18,1,0,93.075,-47.1,1,3,0,0,0,0,0,1,6,2,0
26,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,2,1
44,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,0,0
30,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,2,1
31,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,2,0
30,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,2,1
53,1,1,93.075,-47.1,2,6,0,0,0,0,0,1,0,2,1
46,1,0,93.075,-47.1,1,2,0,0,0,0,0,1,0,0,0
46,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,7,0,0
39,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,9,0,0
35,1,1,93.075,-47.1,2,2,1,0,0,0,0,1,9,0,1
31,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,2,0
46,1,0,93.075,-47.1,1,2,0,0,0,1,0,1,0,0,0
21,1,0,93.075,-47.1,1,2,0,0,0,0,0,1,0,2,0
40,1,0,93.075,-47.1,1,6,0,0,1,0,0,1,0,0,1
51,1,1,93.075,-47.1,2,4,0,0,0,0,0,1,9,0,1
60,1,1,93.075,-47.1,2,2,0,0,0,0,0,1,0,0,1
48,1,1,93.075,-47.1,2,6,1,0,0,0,0,1,5,0,0
57,1,0,93.075,-47.1,1,6,1,0,1,1,0,1,1,0,0
54,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,7,0,0
54,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,7,0,0
40,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,0,0,0
48,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,5,0,1
49,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,7,0,1
40,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,0,0,0
33,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,9,0,0
77,1,1,93.075,-47.1,0,3,0,0,0,0,0,1,1,1,0
34,1,0,93.075,-47.1,1,1,1,0,0,0,0,1,10,2,1
53,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,7,1,0
48,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,5,0,1
53,1,1,93.075,-47.1,2,6,1,0,0,0,0,1,7,1,1
24,1,0,93.075,-47.1,1,1,1,0,0,0,0,1,6,2,1
46,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,0,0,1
43,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,0,0
40,1,0,93.075,-47.1,1,5,0,0,0,0,0,1,2,0,1
41,1,0,93.075,-47.1,1,4,0,0,0,0,0,1,7,0,1
31,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,0,2,0
29,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,0,2,1
40,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,10,1,1
31,1,1,93.075,-47.1,2,2,0,0,0,0,0,1,0,2,1
40,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,0,1
39,1,0,93.075,-47.1,1,5,1,0,0,0,0,1,10,0,1
31,1,1,93.075,-47.1,0,2,0,0,0,0,0,1,0,2,0
45,1,1,93.075,-47.1,2,2,1,0,0,0,0,1,0,2,1
30,1,1,93.075,-47.1,2,6,1,0,0,0,0,1,7,0,1
38,1,1,93.075,-47.1,0,1,1,0,0,0,0,1,10,0,0
30,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,2,0
48,2,1,93.075,-47.1,2,6,0,0,0,0,0,1,5,0,1
31,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,8,2,1
54,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,4,0,0
34,2,0,93.075,-47.1,1,6,1,0,1,0,0,1,0,0,1
30,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,2,1
53,1,0,93.075,-47.1,1,6,0,0,1,0,0,1,10,0,0
54,1,1,93.075,-47.1,0,2,1,0,1,0,0,1,4,0,0
38,1,0,93.075,-47.1,1,2,1,0,1,0,0,1,0,0,1
54,1,0,93.075,-47.1,1,2,0,0,0,0,0,1,4,0,1
40,10,0,93.075,-47.1,1,6,0,0,0,0,0,1,8,0,0
30,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,6,2,0
28,2,0,93.075,-47.1,1,3,1,0,0,0,0,1,3,2,0
36,1,2,93.075,-47.1,2,1,1,0,0,0,0,1,10,2,1
32,1,1,93.075,-47.1,0,6,1,0,0,0,0,1,0,0,0
37,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,8,2,1
33,2,2,93.075,-47.1,0,2,1,0,0,0,0,1,9,0,1
23,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,0,2,0
32,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,0,1
35,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,7,0,0
83,1,0,93.075,-47.1,1,3,1,0,0,0,0,1,1,0,0
59,1,1,93.075,-47.1,0,3,1,0,0,0,0,1,1,0,1
34,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,0,0
30,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,5,2,1
35,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,7,0,1
38,2,0,93.075,-47.1,1,1,1,0,0,0,0,1,8,0,1
27,2,0,93.075,-47.1,1,6,1,0,0,0,0,1,2,2,1
35,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,7,0,0
35,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,7,0,0
44,2,0,93.075,-47.1,1,6,1,0,1,0,0,1,10,0,1
20,2,0,93.075,-47.1,1,2,1,0,0,0,0,1,6,2,0
81,2,0,93.075,-47.1,1,1,1,0,0,0,0,1,1,0,0
49,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,2,0
71,2,1,93.075,-47.1,2,6,1,0,0,0,0,1,8,0,0
35,1,1,93.075,-47.1,0,6,1,0,1,0,0,1,0,2,0
31,1,0,93.075,-47.1,1,1,1,0,0,0,0,1,10,0,0
35,2,1,93.075,-47.1,2,1,0,0,0,0,0,1,10,0,1
51,1,0,93.075,-47.1,1,1,1,0,1,0,0,1,10,0,1
51,1,0,93.075,-47.1,1,1,1,0,0,0,0,1,10,0,0
46,2,0,93.075,-47.1,1,1,1,0,0,0,0,1,10,0,1
51,1,0,93.075,-47.1,1,1,1,0,0,0,0,1,10,0,1
51,1,2,93.075,-47.1,2,1,1,0,1,0,0,1,10,0,1
39,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,9,0,1
51,1,1,93.075,-47.1,2,1,1,0,0,0,0,1,10,0,1
27,1,1,93.075,-47.1,0,6,1,0,0,0,0,1,0,2,0
49,2,0,93.075,-47.1,1,2,1,0,0,0,0,1,0,0,0
81,1,0,93.075,-47.1,1,1,0,0,0,0,0,1,1,0,0
60,1,0,93.075,-47.1,1,1,1,0,0,0,0,1,1,1,0
36,2,2,93.075,-47.1,2,1,1,0,1,0,0,1,10,0,1
44,2,0,93.075,-47.1,1,5,1,0,0,1,0,1,2,0,0
47,1,1,93.075,-47.1,0,6,1,0,0,0,0,1,0,0,0
33,2,0,93.075,-47.1,1,2,1,0,0,0,0,1,9,0,0
39,1,1,93.075,-47.1,2,1,0,0,0,0,0,1,10,0,1
34,2,0,93.075,-47.1,1,1,1,0,0,0,0,1,10,0,0
25,1,1,93.075,-47.1,0,1,1,0,1,0,0,1,10,2,0
40,1,1,93.075,-47.1,0,2,1,0,0,0,0,1,9,0,0
42,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,9,0,1
48,1,1,93.075,-47.1,0,2,1,0,0,0,0,1,10,1,1
24,3,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,2,0
56,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,5,0,0
48,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,10,1,0
56,1,0,93.075,-47.1,1,6,1,0,0,1,0,1,5,0,0
56,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,5,0,0
56,1,1,93.075,-47.1,0,6,0,0,0,0,0,1,5,0,0
29,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,2,1
56,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,5,0,0
56,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,5,0,0
56,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,5,0,0
56,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,5,0,0
56,1,1,93.075,-47.1,2,6,0,0,0,0,0,1,5,0,0
53,2,0,93.075,-47.1,1,6,0,0,1,0,0,1,0,2,0
30,1,1,93.075,-47.1,0,6,1,0,0,0,0,1,0,0,1
37,2,1,93.075,-47.1,0,6,1,0,0,0,0,1,8,2,0
30,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,0,1
27,2,0,93.075,-47.1,1,2,1,0,0,0,0,1,0,2,0
25,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,8,2,0
51,2,1,93.075,-47.1,0,6,1,0,0,0,0,1,10,0,1
28,1,1,93.075,-47.1,2,5,1,0,0,0,0,1,2,2,1
29,2,0,93.075,-47.1,1,1,1,0,0,0,0,1,0,2,0
49,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,7,0,0
39,2,0,93.075,-47.1,1,1,1,0,0,0,0,1,10,0,1
54,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,7,0,0
49,1,1,93.075,-47.1,0,6,0,0,0,0,0,1,3,0,0
20,1,0,93.075,-47.1,1,3,1,0,0,0,0,1,6,2,0
43,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,10,2,0
24,1,0,93.075,-47.1,1,2,0,0,1,0,0,1,6,2,1
56,1,1,93.075,-47.1,2,6,0,0,0,0,0,1,5,0,1
25,2,0,93.075,-47.1,1,6,1,0,0,0,0,1,3,2,1
46,1,0,93.075,-47.1,1,2,0,0,0,0,0,1,9,0,0
46,1,0,93.075,-47.1,1,2,1,0,1,0,0,1,9,0,1
42,1,1,93.075,-47.1,0,1,0,0,0,0,0,1,10,0,0
60,2,0,93.075,-47.1,1,2,1,0,1,0,0,1,0,0,1
47,1,0,93.075,-47.1,1,4,0,0,0,0,0,1,2,2,1
48,2,0,93.075,-47.1,1,6,1,0,1,0,0,1,10,1,0
37,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,2,1
47,2,0,93.075,-47.1,1,2,0,0,0,0,0,1,2,0,1
36,1,0,93.075,-47.1,1,5,0,0,0,0,0,1,2,0,0
69,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,1,0,1
63,1,1,93.075,-47.1,0,2,0,0,0,0,0,1,1,0,0
28,1,0,93.075,-47.1,1,6,1,0,1,0,0,1,0,2,0
46,1,0,93.075,-47.1,1,4,0,0,0,0,0,1,0,0,1
28,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,2,0
28,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,2,0
28,1,1,93.075,-47.1,2,6,1,0,1,0,0,1,0,2,0
48,1,1,93.075,-47.1,0,1,1,0,1,0,0,1,10,0,1
49,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,1,1
30,2,0,93.075,-47.1,1,6,1,0,1,0,0,1,10,0,1
21,2,0,93.075,-47.1,1,2,0,0,0,0,0,1,0,2,0
31,1,0,93.075,-47.1,1,6,1,0,1,0,0,1,0,2,0
37,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,8,2,0
37,1,1,93.075,-47.1,2,2,1,0,0,0,0,1,0,0,0
24,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,6,2,0
37,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,0,0,1
28,1,0,93.075,-47.1,1,6,0,0,1,1,0,1,0,2,1
48,1,1,93.075,-47.1,2,5,1,0,0,0,0,1,3,2,1
58,1,0,93.075,-47.1,1,1,0,0,0,0,0,1,1,1,1
48,1,1,93.075,-47.1,0,5,1,0,0,0,0,1,3,2,0
36,1,1,93.075,-47.1,2,6,1,0,0,0,0,1,0,0,1
39,3,0,93.075,-47.1,1,1,0,0,0,0,0,1,7,0,0
51,2,0,93.075,-47.1,1,2,0,0,1,0,0,1,10,1,1
34,1,0,93.075,-47.1,1,1,0,0,0,1,0,1,0,2,0
29,2,1,93.075,-47.1,2,1,0,0,0,0,0,1,10,2,0
33,1,0,93.075,-47.1,1,3,0,0,0,0,0,1,2,2,1
35,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,0,1,0
30,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,5,2,0
60,1,1,93.075,-47.1,0,1,1,0,0,0,0,1,0,0,1
24,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,6,2,0
30,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,2,0
33,1,0,93.075,-47.1,1,3,1,0,0,0,0,1,2,2,1
48,1,2,93.075,-47.1,0,6,0,0,0,0,0,1,5,0,0
57,1,1,93.075,-47.1,0,6,0,0,0,0,0,1,1,0,0
55,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,1,1
22,1,0,93.075,-47.1,1,2,0,0,0,0,0,1,6,2,1
54,1,1,93.075,-47.1,2,6,0,0,0,1,0,1,7,0,0
40,2,1,93.075,-47.1,2,1,1,0,0,0,0,1,10,0,1
31,1,0,93.075,-47.1,1,2,1,0,1,0,0,1,0,2,0
73,1,1,93.075,-47.1,0,6,1,0,0,0,0,1,1,0,0
71,1,1,93.075,-47.1,0,3,0,0,1,0,0,1,1,1,0
28,1,2,93.075,-47.1,2,6,0,0,0,0,0,1,0,0,1
41,1,0,93.075,-47.1,1,1,1,0,0,0,0,1,10,1,1
43,2,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,0,0
35,1,0,93.075,-47.1,1,6,1,0,1,0,0,1,7,0,1
58,1,1,93.075,-47.1,2,6,0,0,0,0,0,1,1,1,0
32,2,0,93.075,-47.1,1,6,1,0,0,0,0,1,8,2,0
20,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,6,2,1
38,2,0,93.075,-47.1,1,6,1,0,1,0,0,1,0,2,1
47,1,1,93.075,-47.1,2,6,1,0,1,0,0,1,0,0,0
34,2,0,93.075,-47.1,1,1,0,0,0,0,0,1,0,2,0
28,3,0,93.075,-47.1,1,2,0,0,0,0,0,1,6,2,0
18,2,0,93.075,-47.1,1,3,1,0,1,0,0,1,6,2,0
41,2,0,93.075,-47.1,1,1,1,0,0,0,0,1,10,1,1
25,2,0,93.075,-47.1,1,6,0,0,1,1,0,1,0,2,0
23,3,0,93.075,-47.1,1,2,1,0,0,0,0,1,6,2,0
44,1,0,93.075,-47.1,1,1,0,0,0,0,0,1,10,2,0
56,1,0,93.075,-47.1,1,6,0,0,1,0,0,1,5,0,0
33,1,0,93.075,-47.1,1,3,1,0,1,0,0,1,2,2,1
24,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,10,2,1
28,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,0,0
36,1,1,93.075,-47.1,0,6,1,0,0,0,0,1,0,0,1
58,1,1,93.075,-47.1,0,3,0,0,0,0,0,1,1,0,1
49,2,0,93.075,-47.1,1,1,0,0,0,0,0,1,10,0,1
41,2,1,93.075,-47.1,0,1,0,0,0,0,0,1,10,1,1
28,1,1,93.075,-47.1,0,2,1,0,0,0,0,1,6,2,0
49,2,0,93.075,-47.1,1,6,1,0,0,0,0,1,10,2,1
49,1,0,93.075,-47.1,1,6,0,0,1,0,0,1,7,0,0
49,1,1,93.075,-47.1,0,6,1,0,0,0,0,1,7,0,1
29,2,1,93.075,-47.1,0,2,1,0,0,0,0,1,7,2,0
59,3,1,93.075,-47.1,0,2,1,0,0,0,0,1,0,0,0
33,2,1,93.075,-47.1,0,2,0,0,0,0,0,1,0,0,0
48,2,0,93.075,-47.1,1,6,0,0,0,0,0,1,5,0,1
40,2,1,93.075,-47.1,0,5,1,0,0,0,0,1,9,0,0
28,2,1,93.075,-47.1,0,6,0,0,0,0,0,1,0,0,0
34,6,0,93.075,-47.1,1,6,0,0,0,0,0,1,10,0,0
30,2,0,93.075,-47.1,1,6,1,0,1,1,0,1,0,2,1
37,1,0,93.075,-47.1,1,6,1,0,0,1,0,1,8,2,0
66,1,0,93.075,-47.1,1,3,0,0,0,1,0,1,3,2,0
38,2,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,2,0
46,1,0,93.075,-47.1,1,4,1,0,0,0,0,1,0,0,0
66,1,0,93.075,-47.1,1,3,1,0,0,0,0,1,3,2,1
35,1,0,93.075,-47.1,1,2,0,0,0,0,0,1,9,1,0
41,2,0,93.075,-47.1,1,2,1,0,0,0,0,1,7,0,0
25,1,0,93.075,-47.1,1,5,1,0,0,0,0,1,2,2,0
48,3,0,93.075,-47.1,1,6,1,0,0,0,0,1,5,0,0
33,2,0,93.075,-47.1,1,1,1,0,0,0,0,1,2,2,1
71,1,0,93.075,-47.1,1,3,1,0,0,1,0,1,1,1,0
33,2,0,93.075,-47.1,1,5,1,0,0,0,0,1,10,0,0
25,1,1,93.075,-47.1,0,6,1,0,0,0,0,1,6,2,0
30,2,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,0,1
25,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,6,2,0
34,2,1,93.075,-47.1,2,6,1,0,0,0,0,1,10,0,0
38,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,2,1
24,3,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,2,1
53,1,0,93.075,-47.1,1,1,1,0,0,0,0,1,10,0,1
32,1,0,93.075,-47.1,1,2,0,0,0,0,0,1,0,2,1
33,3,0,93.075,-47.1,1,2,0,0,0,0,0,1,0,2,1
49,3,0,93.075,-47.1,1,6,1,0,0,0,0,1,7,0,0
29,3,0,93.075,-47.1,1,1,0,0,0,0,0,1,0,2,1
31,3,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,2,1
37,3,0,93.075,-47.1,1,2,0,0,0,0,0,1,0,0,0
61,2,0,93.075,-47.1,1,6,0,0,0,0,0,1,1,1,1
32,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,6,0,1
60,2,1,93.075,-47.1,2,2,1,0,0,0,0,1,3,0,1
60,1,0,93.075,-47.1,1,1,1,0,0,0,0,1,0,0,0
56,1,0,93.075,-47.1,1,6,0,0,0,1,0,1,5,0,0
32,2,0,93.075,-47.1,1,1,1,0,0,0,0,1,2,0,1
35,2,0,93.075,-47.1,1,2,0,0,0,0,0,1,9,0,1
64,3,1,93.075,-47.1,2,6,0,0,1,1,0,1,0,0,1
56,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,5,0,1
39,1,0,93.075,-47.1,1,6,1,0,0,0,0,1,9,0,0
30,1,1,93.075,-47.1,2,6,1,0,0,0,0,1,0,2,1
30,1,0,93.075,-47.1,1,6,0,0,0,0,0,1,0,0,0
30,2,0,93.075,-47.1,1,2,1,0,0,1,0,1,6,2,0
32,2,0,93.075,-47.1,1,2,0,0,0,0,0,1,6,0,1
42,1,0,93.075,-47.1,1,2,1,0,0,0,0,1,9,0,1
57,1,1,93.075,-47.1,2,6,1,0,0,0,0,1,1,0,0
27,3,0,93.075,-47.1,1,1,1,0,1,1,0,1,0,2,0
49,3,0,93.075,-47.1,1,6,1,0,0,0,0,1,0,1,0
24,1,0,93.075,-47.1,1,2,0,0,1,0,0,1,6,2,0
56,1,0,93.075,-47.1,1,6,1,0,1,0,0,1,5,0,1
66,11,0,93.075,-47.1,1,3,1,0,0,0,0,1,3,2,0
88,2,0,92.893,-46.2,1,2,1,0,0,0,5,2,1,1,0
63,3,0,92.893,-46.2,1,2,1,0,0,1,5,2,1,0,0
38,3,0,92.893,-46.2,1,6,0,0,0,0,5,2,7,0,0
57,2,0,92.893,-46.2,1,5,1,0,0,0,5,2,5,0,0
35,2,1,92.893,-46.2,2,5,1,0,0,0,5,2,2,2,1
61,5,0,92.893,-46.2,1,2,1,0,0,0,5,2,1,0,0
59,2,0,92.893,-46.2,1,1,0,0,0,0,5,2,4,0,1
46,5,1,92.893,-46.2,2,2,0,0,0,0,5,2,10,0,0
36,4,0,92.893,-46.2,1,6,0,0,0,1,5,2,5,0,1
33,3,0,92.893,-46.2,1,1,1,0,0,1,5,2,10,0,0
39,3,0,92.893,-46.2,1,2,1,0,0,0,5,2,0,0,1
42,2,0,92.893,-46.2,1,2,0,0,0,0,5,2,9,0,0
31,1,0,92.893,-46.2,1,6,1,0,0,0,5,2,0,2,0
30,4,1,92.893,-46.2,0,6,1,0,0,0,5,2,0,2,0
35,1,1,92.893,-46.2,0,2,1,0,1,0,5,2,0,2,0
44,1,0,92.893,-46.2,1,1,0,0,0,0,5,2,5,2,0
60,1,0,92.893,-46.2,1,6,1,0,0,1,5,2,7,0,0
35,2,2,92.893,-46.2,2,4,0,0,0,0,5,2,9,0,1
28,1,0,92.893,-46.2,1,6,1,0,0,0,5,2,8,2,0
60,1,1,92.893,-46.2,0,5,1,0,0,0,5,2,2,0,1
36,1,1,92.893,-46.2,0,6,1,0,0,0,5,2,7,0,1
60,2,0,92.893,-46.2,1,6,1,0,0,0,5,2,0,0,1
31,1,1,92.893,-46.2,0,6,0,0,0,0,5,2,0,1,0
26,1,0,92.893,-46.2,1,2,1,0,0,0,5,2,9,2,1
49,1,0,92.893,-46.2,1,6,1,0,1,1,5,2,0,0,0
58,1,0,92.893,-46.2,1,6,1,0,0,0,5,2,1,0,0
30,1,0,92.893,-46.2,1,6,1,0,1,0,5,2,7,2,1
31,1,0,92.893,-46.2,1,6,1,0,0,0,5,2,0,1,1
81,2,1,92.893,-46.2,0,5,0,0,0,0,5,2,1,0,0
39,1,0,92.893,-46.2,1,2,0,0,0,0,5,2,0,0,1
30,1,1,92.893,-46.2,2,2,0,0,0,0,5,2,3,0,1
39,3,1,92.893,-46.2,2,2,1,0,0,0,5,2,0,0,1
35,1,1,92.893,-46.2,0,4,1,0,0,0,5,2,9,0,0
36,1,0,92.893,-46.2,1,2,1,0,0,1,5,2,0,0,0
65,3,1,92.893,-46.2,2,6,0,0,0,1,5,2,7,0,1
28,1,0,92.893,-46.2,1,6,1,0,0,0,5,2,0,0,1
36,1,0,92.893,-46.2,1,5,1,0,0,1,5,2,2,0,0
34,3,0,92.893,-46.2,1,1,1,0,1,0,5,2,9,0,0
36,4,0,92.893,-46.2,1,6,1,0,0,0,5,2,3,2,1
50,3,1,92.893,-46.2,2,4,1,0,0,0,5,2,2,0,1
35,1,1,92.893,-46.2,2,4,0,0,0,0,5,2,9,0,1
26,2,0,92.893,-46.2,1,6,0,0,1,0,5,2,6,2,0
52,3,0,92.893,-46.2,1,2,0,0,0,0,5,2,0,2,0
34,2,0,92.893,-46.2,1,1,1,0,0,0,5,2,9,0,0
43,3,1,92.893,-46.2,0,4,1,0,0,0,5,2,5,0,0
51,2,0,92.893,-46.2,1,3,1,0,0,0,5,2,2,0,0
30,2,1,92.893,-46.2,0,2,1,0,1,0,5,2,9,2,0
59,2,0,92.893,-46.2,1,4,0,0,0,0,5,2,1,0,0
27,2,1,92.893,-46.2,0,2,0,0,0,0,5,2,6,2,0
27,2,0,92.893,-46.2,1,6,1,0,0,0,5,2,7,2,0
66,4,1,92.893,-46.2,2,6,0,0,0,0,5,2,7,0,0
31,2,0,92.893,-46.2,1,6,1,0,0,0,5,2,0,2,1
49,5,0,92.893,-46.2,1,6,1,0,0,1,5,2,0,0,0
52,2,0,92.893,-46.2,1,2,0,0,0,0,5,2,0,2,0
57,3,0,92.893,-46.2,1,6,0,0,1,0,5,2,0,2,1
25,1,2,92.893,-46.2,0,6,0,0,0,0,5,2,10,0,0
36,2,1,92.893,-46.2,0,6,0,0,1,0,5,2,10,0,1
42,1,0,92.893,-46.2,1,1,1,0,0,0,5,2,0,0,0
62,4,0,92.893,-46.2,1,1,1,0,0,0,5,2,1,0,0
42,1,0,92.893,-46.2,1,1,0,0,1,0,5,2,0,0,1
53,1,0,92.893,-46.2,1,6,1,0,0,0,5,2,0,1,1
27,4,0,92.893,-46.2,1,6,0,0,0,0,5,2,7,2,0
35,4,0,92.893,-46.2,1,2,0,0,0,0,5,2,9,0,0
26,2,0,92.893,-46.2,1,6,1,0,0,1,5,2,0,2,0
30,3,1,92.893,-46.2,2,2,1,0,0,0,5,2,3,0,1
59,6,0,92.893,-46.2,1,4,1,0,0,0,5,2,1,0,1
39,3,0,92.893,-46.2,1,5,0,0,0,0,5,2,2,0,0
45,4,0,92.893,-46.2,1,5,1,0,1,0,5,2,2,0,0
43,6,0,92.893,-46.2,1,6,1,0,0,1,5,2,0,2,0
33,2,1,92.893,-46.2,0,2,0,0,1,0,5,2,9,0,0
35,3,0,92.893,-46.2,1,3,1,0,0,0,5,2,2,0,0
34,3,0,92.893,-46.2,1,1,0,0,0,0,5,2,9,0,0
34,4,0,92.893,-46.2,1,1,0,0,0,0,5,2,9,0,0
30,6,0,92.893,-46.2,1,6,0,0,0,1,5,2,0,2,0
42,3,0,92.893,-46.2,1,2,1,0,0,0,5,2,9,0,0
53,2,1,92.893,-46.2,0,2,1,0,0,0,5,2,7,0,0
31,4,0,92.893,-46.2,1,6,1,0,0,0,5,2,0,2,1
42,2,0,92.893,-46.2,1,1,1,0,1,0,5,2,0,0,0
45,2,0,92.893,-46.2,1,5,1,0,0,0,5,2,2,0,0
49,1,0,92.893,-46.2,1,2,1,0,0,1,5,2,3,0,0
57,2,1,92.893,-46.2,0,6,1,0,0,0,5,2,10,0,0
35,2,1,92.893,-46.2,2,1,1,0,0,0,5,2,0,0,0
58,2,0,92.893,-46.2,1,6,1,0,0,1,5,2,1,0,0
43,3,0,92.893,-46.2,1,1,1,0,1,0,5,2,0,0,0
31,3,0,92.893,-46.2,1,6,1,0,1,0,5,2,0,1,0
38,3,0,92.893,-46.2,1,6,0,0,0,0,5,2,0,2,0
36,2,0,92.893,-46.2,1,5,0,0,0,0,5,2,5,0,0
42,5,0,92.893,-46.2,1,6,1,0,0,0,5,2,0,0,0
41,3,1,92.893,-46.2,0,2,1,0,0,0,5,2,0,2,0
35,3,1,92.893,-46.2,0,2,0,0,0,0,5,2,9,0,0
39,3,1,92.893,-46.2,2,1,1,0,0,0,5,2,10,0,1
27,6,0,92.893,-46.2,1,6,1,0,0,0,5,2,10,2,0
27,4,1,92.893,-46.2,0,6,1,0,0,0,5,2,10,2,0
27,9,0,92.893,-46.2,1,6,1,0,0,1,5,2,10,2,0
44,4,0,92.893,-46.2,1,2,1,0,0,0,5,2,0,1,0
20,5,0,92.893,-46.2,1,6,0,0,0,0,5,2,10,2,1
42,3,2,92.893,-46.2,0,1,1,0,0,0,5,2,0,0,1
36,4,0,92.893,-46.2,1,6,0,0,1,0,5,2,7,0,0
31,7,0,92.893,-46.2,1,4,1,0,0,0,5,2,2,0,0
39,3,2,92.893,-46.2,0,5,0,0,1,0,5,2,2,0,0
35,3,0,92.893,-46.2,1,1,1,0,0,0,5,2,0,0,0
44,4,0,92.893,-46.2,1,1,1,0,0,0,5,2,8,2,1
